INFO    2021-10-16 12:25:01,619 [http-nio-8086-exec-9] vegetablesshop.controller.LoginController  - Login admin success!
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Pragma: no-cache[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Date: Mon, 18 Oct 2021 12:33:51 GMT[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Content-Type: application/json; charset=UTF-8[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Vary: Origin[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Vary: X-Origin[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Vary: Referer[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Content-Encoding: gzip[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Server: ESF[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "X-XSS-Protection: 0[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "X-Frame-Options: SAMEORIGIN[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "X-Content-Type-Options: nosniff[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "Transfer-Encoding: chunked[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[0x1f][\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[0x8b][\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[0x8][\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "0094[\r][\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[0x0][0x0][0x0][0x2][0xff]5[0x8c]K[\n]"
DEBUG   2021-10-18 19:33:51,241 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[0xc3] [0x10]@[0xf7][0x9e]B\71[0x93][0xbf][0x81]BoR[0x82]N[0x12][0xc1]h0c6[0xa5]w/[0xb6]t[0xfd]>/[0xc6][0xb9][0xb0]FL\[0x0]tc[0xdb]tu7[0xf4]#(5[0xb4][\n]"
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "z[0x10][0xb7],[0xe0]>[[0x97][0x9d]+[0x98][0xa4]w[0xeb]7h[0xab][0xba][0x82][0xc7][0x9a]A[0xa9][0xc3][0xfe][0xf3].[0x8c]v[0xb1]h[0x9e][0xff][0x80]b[0xc2]/9[0xac][0xa6][0x14]1?6[0xa2][0xe3][0x9c][0xa4]t[S[0xae]![0xac][0xe][0xd3][0x89]Q[0x7]O[0xe8])[0xbf][0xe4],[\r].srTdr?U_h[0xc1][0xde][0xec][0x3]K[0xc]<[0x9e][0xad][0x0][0x0][0x0][\r][\n]"
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << HTTP/1.1 200 OK
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Expires: Mon, 01 Jan 1990 00:00:00 GMT
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Cache-Control: no-cache, no-store, max-age=0, must-revalidate
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Pragma: no-cache
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Date: Mon, 18 Oct 2021 12:33:51 GMT
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Content-Type: application/json; charset=UTF-8
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Vary: Origin
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Vary: X-Origin
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Vary: Referer
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Content-Encoding: gzip
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Server: ESF
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << X-XSS-Protection: 0
DEBUG   2021-10-18 19:33:51,256 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << X-Frame-Options: SAMEORIGIN
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << X-Content-Type-Options: nosniff
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.headers  - http-outgoing-1 << Transfer-Encoding: chunked
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.impl.execchain.MainClientExec  - Connection can be kept alive indefinitely
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "0[\r][\n]"
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection [id: 1][route: {s}->https://www.googleapis.com:443] can be kept alive indefinitely
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1: set socket timeout to 0
DEBUG   2021-10-18 19:33:51,257 [http-nio-8080-exec-351] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 1][route: {s}->https://www.googleapis.com:443][total kept alive: 2; route allocated: 1 of 100; total allocated: 2 of 200]
INFO    2021-10-18 19:33:51,260 [http-nio-8080-exec-351] vegetablesshop.controller.LoginController  - Login by Google with email: voducminh140201@gmail.com successfully!
DEBUG   2021-10-18 19:34:04,334 [http-nio-8080-exec-356] org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
DEBUG   2021-10-18 19:34:04,346 [http-nio-8080-exec-356] org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
DEBUG   2021-10-18 19:34:04,348 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {s}->https://accounts.google.com:443][total kept alive: 0; route allocated: 0 of 100; total allocated: 0 of 200]
DEBUG   2021-10-18 19:34:04,362 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 0][route: {s}->https://accounts.google.com:443][total kept alive: 0; route allocated: 1 of 100; total allocated: 1 of 200]
DEBUG   2021-10-18 19:34:04,363 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Opening connection {s}->https://accounts.google.com:443
DEBUG   2021-10-18 19:34:04,365 [http-nio-8080-exec-356] org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to accounts.google.com/172.217.174.205:443
DEBUG   2021-10-18 19:34:04,365 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Connecting socket to accounts.google.com/172.217.174.205:443 with timeout 0
DEBUG   2021-10-18 19:34:04,400 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Enabled protocols: [TLSv1, TLSv1.1, TLSv1.2]
DEBUG   2021-10-18 19:34:04,400 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Enabled cipher suites:[TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_DSS_WITH_AES_128_CBC_SHA, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_RSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_DSS_WITH_3DES_EDE_CBC_SHA, TLS_EMPTY_RENEGOTIATION_INFO_SCSV]
DEBUG   2021-10-18 19:34:04,400 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Starting handshake
DEBUG   2021-10-18 19:34:04,497 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Secure session established
DEBUG   2021-10-18 19:34:04,497 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated protocol: TLSv1.2
DEBUG   2021-10-18 19:34:04,497 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated cipher suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256
DEBUG   2021-10-18 19:34:04,497 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer principal: CN=accounts.google.com
DEBUG   2021-10-18 19:34:04,497 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer alternative names: [accounts.google.com, *.partner.android.com]
DEBUG   2021-10-18 19:34:04,497 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  issuer principal: CN=GTS CA 1C3, O=Google Trust Services LLC, C=US
DEBUG   2021-10-18 19:34:04,500 [http-nio-8080-exec-356] org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 192.168.1.8:61423<->172.217.174.205:443
DEBUG   2021-10-18 19:34:04,500 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Executing request POST /o/oauth2/token HTTP/1.1
DEBUG   2021-10-18 19:34:04,500 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
DEBUG   2021-10-18 19:34:04,500 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 >> POST /o/oauth2/token HTTP/1.1
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 >> Content-Length: 318
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 >> Content-Type: application/x-www-form-urlencoded; charset=ISO-8859-1
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 >> Host: accounts.google.com
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 >> Connection: Keep-Alive
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 >> User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 >> Accept-Encoding: gzip,deflate
DEBUG   2021-10-18 19:34:04,501 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "POST /o/oauth2/token HTTP/1.1[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "Content-Length: 318[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "Content-Type: application/x-www-form-urlencoded; charset=ISO-8859-1[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "Host: accounts.google.com[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "Connection: Keep-Alive[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "Accept-Encoding: gzip,deflate[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "[\r][\n]"
DEBUG   2021-10-18 19:34:04,502 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 >> "client_id=228319326160-mu93gh5bmia8f58sketkt5tg8hq47d8a.apps.googleusercontent.com&client_secret=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&redirect_uri=http%3A%2F%2Flocalhost%3A8080%2FVegetablesShop%2Flogin-google&code=4%2F0AX4XfWh_qcqEXN1W8BsZ4CDnMu4BssG9VVvpmIqyB56GPkqD8GghP6npqj047Ciwzi2-Ew&grant_type=authorization_code"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "HTTP/1.1 200 OK[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Date: Mon, 18 Oct 2021 12:34:04 GMT[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Expires: Mon, 01 Jan 1990 00:00:00 GMT[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Pragma: no-cache[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Cache-Control: no-cache, no-store, max-age=0, must-revalidate[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Content-Type: application/json; charset=utf-8[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Vary: Origin[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Vary: X-Origin[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Vary: Referer[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Content-Encoding: gzip[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Server: scaffolding on HTTPServer2[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "X-XSS-Protection: 0[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "X-Frame-Options: SAMEORIGIN[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "X-Content-Type-Options: nosniff[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "Transfer-Encoding: chunked[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x1f][\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x8b][\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x8][\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,611 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "00368[\r][\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x2][0xff][0xbd]S[0xcb][0x92][0xaa]H[0x14][0xdc][0xdf][0xaf][0xe8][0xe8][0xf5]hS[0x8]*w[0x87] [\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "M[0x15][0x82]<[0x84][\r][0xc1]K[0xaa]x7[0xf][0x11]&[0xe6][0xdf][0x7][0xbb]#f[0xe6][0xb]f[0x9b][0xe7]Tf[0x9e][0xcc][0xa8]?[0xbd][0xbd][0xbd][0x7]Q[0x94]t[0x9d][0xdf][0xd7]yR[0xbd][0xff]~{[0x9f][0x2][0x9a][[0x7][0x14]o[0xb4]q[0x0]W[0xfa]NJ[0xf][0xfe][0xe7][0xc3][0xed][0xa4]NNTi'[0xa6]#w_[0xf5]f[0xfe][0xb5][0x1f]=[0xdf][0xa2][0xc6]X+r[0xaf]d[0x9a][0x1b][0x9b][0x9d][0xc3][0x83][0xb1][0x99][0xfb][0xba]q[0x95]2[0xf0][0xd8]UQ[0xe2][0xc4][0xb0][0xb6][0xcc][0xed][0x10]N,b[0xf5]O[0x1][0xdf][0xd3]S%<K[0xc4][0xd6][0xb0][0xe2][0xd1][0x9d]!;9V[0xb6][0xca][0xb0][0x19][0xc][0x10]CY[0x95]$[0xf9][0xf6][0xa0]<[0xa1][0xa9][0x1]SM"[0x8c][0xa3][0xd3][0xbd]|L18[0xe5]:[0xb7][0x8a][0x19][0xf0]ys[0xdf][0xff]x[0x19]O[0x9e][\r]i[0x93][0xce]'/[0xdb][0x1b][0x96][0xe3][0xbe][0xd1].[0xaa][0x9b][0xe4]u[0x7][0xee][0xfb][0xa6][0xfb][0xfd][0xf1]1[0x8e][0xe3]:[0xad][0xeb][0xb4]H[0x82][0x86]t[0xeb][0xa8].?[0x82][0xa1][0xc7][0x1f]C[0x97][0xb4][0xa4][0xba][0xd7][0xeb][0xa4][0xc]H[0xf1][0xb6][0xbc][0xaa]H[0xfc][0xc3][0xfc][0x9d][0x85][0xdf]O?D[0x87]$h[0x93][0xf6]gB[0xe2][0x83]J&[0x5][0x87][0xa7][0x88]hD[0xb9]Z[0xb3][0xc][0x10][0x91];[0xb9][0xec][0x1b]O[0x90][0xb7]r)[0xe5][0x9e][0x88]3x[0xb2][0xb][0x94][0xc9][0xb3]fZ[0x14]:I%2Q[0xa9][0x99]p[0x3]M[0x5]#3&[0xb0][0xb4]&T[0xba],[0x12][0xe1][0x8c]L[0x99][0xa8][0x82]B%7[0xfe][0xc5][0xf9]i[0x3][0x9d][0xdc][0xf5][0xf5]"[0xd3]D[0x1b][0xf8][0x82][0xb0]K[0xa3]G[0xec][0xb0]T4[0xb1]UHsUx[0xb2][0x6][0x97][0xe6]z[0x99][0x8c][0xc4][0xbd]5[0xa3][0x9c][0xd5][0x4]f2[0x3][0xe7]#[0xb]g[0x99][0x86][0xa6];[0xaa][0xe][0x0][0x9a][0x89][0xaa]@[0xb4]I[0xe8][0x14]X;[0xb9]@;[0xa3][0xd6][0xbb]-[\r][0x8b]6[0xe5][0xcd][0xb8][0x8e]L}[0xb3][0xd8][0xc5]j)[0x8d][0xd1][0x19][0xe][0x1e][0xcd]=<[0xfa]Y[0xc4]7TD%z[0x84][0x95]Q[0x84][0x95][0xfe][0x1f]-;[0xff][0xbf][0xb4][0xa2][0x8d]M[0xbe][0xb5][0xcc]#[0xd0]D[0xfd][0x15][0x13]@[0xb3][0xcb]@3g[0xd1][0xac][0xb3][0x8b][0xee][0xf3][0xb5][0xe7]9[0x0][0x7][0xce][0xf8][0xca][0x89][0xe]i[0x3][0xb8]4h[0xc2]2}"[0x91][0x9f][0xa0]([0xf1][0x1e][0xfd]=[0xff][0x87][0xf7]g[0xff]y[0x8f]K{[\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x1c][0xaf][0xf1][0x1c][0x9d]h[0x95]1[0xc5][0x8e][0xb5][0xd4](Q7[0x1a][0xe3][0x88]N_|5[0xaa]"*q$[0xdd][0xb6]p[0x1e][0x89][0xf1][0x10][0xd0]J[0x81][\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[0x8e][0xc0][0xa2]8[0xbc][0xb8][0x2]G[0xa2][0x16][0x8f]O[0x94]A[\n]"
DEBUG   2021-10-18 19:34:04,637 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "-9 Q[0xa7][0x96]*[0x8b][0xe4][0xbc]T[0x99][0x1d]i8[0xeb][0x0]e[0xfa][0x82][0x1b][0xdc][0xda][0xa5][0xbe][0xc0][0x9d][0x8b][0xe1][0x1c][0x97][0xe7]/[0xa9]p-![0xed][0x9a][0x13][0xd3][0xae][0xa4][0x99][0x13]7[0xfa]F[0xdb][0xa5][0xd9][0xb9][0xa6]*[0x97]l[0xc1]1+Q[0x1e][0xf3]A5[0xa6][0x7][0xf5][0xf1]hWH[0xb1][0x93][0xb9]"
DEBUG   2021-10-18 19:34:04,640 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << HTTP/1.1 200 OK
